video_id,publishedAt,channelId,title,description,thumbnails.default.url,channelTitle,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,tags
1Bhv3144KxI,2017-04-01T00:00:00Z,UCJyLQ_TEUsAQ5_h5caIn-6Q,R Programming Tutorial - 11 -  ADVANCED MATHEMATICAL FUNCTIONS IN R PROGRAMMING #RPROGRAMMING,"Check out my gear on Kit: https://kit.com/DOCWORLD ADVANCED MATHEMATICAL FUNCTIONS IN R In R, of course, you want to use more than just basic ...",https://i.ytimg.com/vi/1Bhv3144KxI/default.jpg,Docworld Academy,NA,NA,NA,NA,NA,NA
ypHcRdkFhNI,2019-12-28T00:00:00Z,UCX89y37WeuZ5khq5unx3qJw,R Programming Type of Operators Part 1,"You have a chance to increase your skills on new technology, Here I'm presenting R language knowledge. In this tutorial you may learn basic knowledge of ...",https://i.ytimg.com/vi/ypHcRdkFhNI/default.jpg,Future Science,NA,NA,NA,NA,NA,NA
W1uc8HbyZvI,2020-07-09T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 16: Trade-offs (2020-07-07) (advr01),"Tan Ho presenting Chapter 16 (Trade-Offs) from Hadley Wickham's book, ""Advanced R (2nd Edition)"" on July 7, 2020, to the R4DS Book Club. Join the ...",https://i.ytimg.com/vi/W1uc8HbyZvI/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
oBt53YbR9Kk,2020-12-04T00:00:00Z,UC8butISFwT-Wl7EV0hUK0BQ,Dynamic Programming - Learn to Solve Algorithmic Problems &amp; Coding Challenges,"Learn how to use Dynamic Programming in this course for beginners. It can help you solve complex programming problems, such as those often seen in ...",https://i.ytimg.com/vi/oBt53YbR9Kk/default.jpg,freeCodeCamp.org,NA,NA,NA,NA,NA,NA
AOgMogMZNDE,2017-02-09T00:00:00Z,UC6fiFY3hkDaSuC7VtMsmbhg,Profiling code in R using Rprof - optimizing code,"Finding bottlenecks in our R code, and determining possible points for speed improvement. Check our 50% discount coupon on Udemy for ""Advanced R"" (5h ...",https://i.ytimg.com/vi/AOgMogMZNDE/default.jpg,Amazing data science projects,NA,NA,NA,NA,NA,NA
U-CoF7MCik0,2020-10-18T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 10: Function Factories (2020-10-08) (advr02),"Jorge Mendes presenting Chapter 10: ""Function Factories"" from Advanced R by Hadley Wickham on October 8, 2020, to the R4DS Book Club (cohort 2). Join the ...",https://i.ytimg.com/vi/U-CoF7MCik0/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
-DuDDLB7FoA,2020-08-05T00:00:00Z,UCKwktLYYilL6nEnksseojRA,Stock Analysis Tutorial - Advanced Beginner R programming - Creating a Candlestick Chart (Part 3),"This is a beginner data science tutorial where we will build an interactive stock analysis dashboard using RStudio, the R programming language, and the 'Shiny' ...",https://i.ytimg.com/vi/-DuDDLB7FoA/default.jpg,Matt C137,NA,NA,NA,NA,NA,NA
xWjO3QNdMyY,2020-08-05T00:00:00Z,UCKwktLYYilL6nEnksseojRA,Stock Analysis Tutorial - Advanced Beginner R programming - Performance Calculations (Part 4),"This is a beginner data science tutorial where we will build an interactive stock analysis dashboard using RStudio, the R programming language, and the 'Shiny' ...",https://i.ytimg.com/vi/xWjO3QNdMyY/default.jpg,Matt C137,NA,NA,NA,NA,NA,NA
YwNBp3Doxds,2018-09-14T00:00:00Z,UCDhopxbinTZrOXXLsGpDK2Q,Chapter 5: Advanced graphics in R,This covers a making basic graphical figures in R. It is a part of a series of videos covering a course textbook providing a basic overview of using R and R Studio ...,https://i.ytimg.com/vi/YwNBp3Doxds/default.jpg,Applied Statistics for Psychology & Data Science,NA,NA,NA,NA,NA,NA
MYVojGHeKAc,2021-02-25T00:00:00Z,UC6LqpR5qBfNlQp5mVIVsthA,"R Shiny Masterclass: Building, Styling, and Scaling Shiny Applications",This is an R Shiny Masterclass for all levels hosted by Appsilon (@appsilon) and RStudio PBC (@rstudio). Appsilon is a global leader in Shiny and has ...,https://i.ytimg.com/vi/MYVojGHeKAc/default.jpg,Appsilon,NA,NA,NA,NA,NA,NA
7QoccXWqeUs,2021-02-05T00:00:00Z,UCfgds4Qf7VFOv4ORRvFFmhw,Advanced GIS mapping in R,"In this fast-paced webinar, we show how to create inset maps, faceted maps, animated maps, interactive mapping applications, cartograms, raster maps, and ...",https://i.ytimg.com/vi/7QoccXWqeUs/default.jpg,WestGrid,NA,NA,NA,NA,NA,NA
AWca3GD7m7Y,2019-08-17T00:00:00Z,UCYa1WtI-vb_bx-anHdmpNfA,Advanced Programming in R : Functions (Continued),NA,https://i.ytimg.com/vi/AWca3GD7m7Y/default.jpg,NPTEL-NOC IITM,NA,NA,NA,NA,NA,NA
THYdU58uzjc,2015-10-01T00:00:00Z,UC7mPCS6_hqWzl5a8OqzziLQ,Advanced R Chapman &amp;amp; Hall CRC The R Series,NA,https://i.ytimg.com/vi/THYdU58uzjc/default.jpg,Wiley Michalski,NA,NA,NA,NA,NA,NA
3EvqtVYTFVM,2021-07-29T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 16 (Tradeoffs) (2021-06-29) (advr05),"Shamsuddeen Muhammad presents Chapter 16 (""Tradeoffs"") from Advanced R by Hadley Wickham on 2021-06-29, to the R4DS Book Club (cohort 5). Join the ...",https://i.ytimg.com/vi/3EvqtVYTFVM/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
sLWCelHpcqc,2020-09-24T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Recap (2020-09-22) (advr01),"Cohort 1 presenting what we learned from Advanced R by Hadley Wickham on September 15, 2020, to the R4DS Book Club.",https://i.ytimg.com/vi/sLWCelHpcqc/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
vqvsyaaqJUk,2019-05-21T00:00:00Z,UCuEn6gDsdFdTPRqadlI7G0w,R data manipulation with RStudio and dplyr,"The UQ Library presents a session on R data manipulation with dplyr. In this screencast, you will learn about: * picking observations and variables * reordering ...",https://i.ytimg.com/vi/vqvsyaaqJUk/default.jpg,UQ Library,NA,NA,NA,NA,NA,NA
ewHAlVwCGtY,2021-01-17T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 20: Evaluation (2021-01-07) (advr02),"Kevin Kent presents Chapter 20 (""Evaluation"") from Advanced R by Hadley Wickham on 2021-01-07, to the R4DS Book Club (cohort 2). Join the conversation at ...",https://i.ytimg.com/vi/ewHAlVwCGtY/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
fD1QJB2pHik,2020-10-25T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 11: Function operators (2020-10-22) (advr02),"Kevin Kent presenting Chapter 11: ""Function operators"" from Advanced R by Hadley Wickham on October 22, 2020, to the R4DS Book Club (cohort 2). Join the ...",https://i.ytimg.com/vi/fD1QJB2pHik/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
gcVU_F-L6zY,2020-10-18T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 2: Conditions (2020-10-12) (advr04),"Camilo Strange presenting Chapter 2: ""Names and Values"" from Advanced R by Hadley Wickham on October 12th, 2020, to the R4DS Book Club (cohort 4).",https://i.ytimg.com/vi/gcVU_F-L6zY/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
SWF6G_2kcac,2017-02-09T00:00:00Z,UC6fiFY3hkDaSuC7VtMsmbhg,"Using apply, tapply, sapply, lapply in R","How to use this functions to loop thru a list, vector or Dataframe Check our 50% discount coupon on Udemy for ""Advanced R"" (5h course on Advanced R ...",https://i.ytimg.com/vi/SWF6G_2kcac/default.jpg,Amazing data science projects,NA,NA,NA,NA,NA,NA
l89E74X8MTg,2021-06-14T00:00:00Z,UCoCToADdJRd3u-ACz4e_iCw,Advance Your Visualizations in R,Likes: 22 : Dislikes: 0 : 100.0% : Updated on 12-03-2021 02:04:01 UTC ===== The canvas is yours... Ever wonder which plots to conjure when creating a ...,https://i.ytimg.com/vi/l89E74X8MTg/default.jpg,Spencer Pao,NA,NA,NA,NA,NA,NA
_byYFTQHp1Y,2021-01-27T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 15: S4 (2021-01-18) (advr03),"Anna-Leigh Brown presents Chapter 15 (""S4"") and 16 (""Trade-offs"") from Advanced R by Hadley Wickham on 2021-01-18, to the R4DS Book Club, cohort 3.",https://i.ytimg.com/vi/_byYFTQHp1Y/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
h0kqyVznHGE,2019-12-29T00:00:00Z,UCX89y37WeuZ5khq5unx3qJw,R Programming   Type of Operators Part 2,"You have a chance to increase your skills on new technology, Here I'm presenting R language knowledge. In this tutorial you may learn basic knowledge of ...",https://i.ytimg.com/vi/h0kqyVznHGE/default.jpg,Future Science,NA,NA,NA,NA,NA,NA
BvmiQlWOP5o,2021-03-17T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 1: Introduction (2021-03-16) (advr05),"Shamsuddeen kicks off the new Cohort 5 for Advanced R by Hadley Wickham on 2021-03-16, to the R4DS Book Club (cohort 5). Join the conversation at ...",https://i.ytimg.com/vi/BvmiQlWOP5o/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
e_SQnJpS5fA,2018-10-30T00:00:00Z,UCuSAKl6Q4JPA9O_cEFYEPGg,Piping in dplyr - R for Economists Advanced 5,"This series of videos will serve as an introduction to the R statistics language, targeted at economists. In this video I will cover how to use the pipe operator in ...",https://i.ytimg.com/vi/e_SQnJpS5fA/default.jpg,Nick Huntington-Klein,NA,NA,NA,NA,NA,NA
Jdb00nepeWQ,2021-03-15T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapters 22 and 23: Debugging and Measuring Performance (2021-03-10) (advr03),"Anna-Leigh Brown presents Chapters 22 and 23 ""Debugging"" and ""Measuring Performance"" from Advanced R by Hadley Wickham on 2021-03-10 to Advanced ...",https://i.ytimg.com/vi/Jdb00nepeWQ/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
D_aI_W2utRg,2018-01-04T00:00:00Z,UC3VydBGBl132baPCLeDspMQ,Advanced Analytics with R and Tableau : Core Essentials of R Programming  | packtpub.com,"This playlist/video has been uploaded for Marketing purposes and contains only selective videos. For the entire video course and code, visit ...",https://i.ytimg.com/vi/D_aI_W2utRg/default.jpg,Packt Video,NA,NA,NA,NA,NA,NA
LCAgxwm5Ydg,2020-11-05T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 3: Vectors (2020-10-19) (advr04),"Toryn Schafer presents Chapter 3 (""Vectors"") from Advanced R by Hadley Wickham on October 19, 2020, to the R4DS Book Club (cohort 4). Join the ...",https://i.ytimg.com/vi/LCAgxwm5Ydg/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
6KsBiRbDyVM,2020-08-02T00:00:00Z,UCKPyg5gsnt6h0aA8EBw3i6A,Best Shiny Apps in 2020 | RStudio Contest Winners,Subscribe to RichardOnData here: https://www.youtube.com/channel/UCKPyg5gsnt6h0aA8EBw3i6A?sub_confirmation=1 Patreon: ...,https://i.ytimg.com/vi/6KsBiRbDyVM/default.jpg,RichardOnData,NA,NA,NA,NA,NA,NA
WWnJ5Cl-aTE,2021-01-17T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 15: S4 (2021-01-11) (advr03),"Anne Hoffrichter presents Chapter 15 (""S4"") from Advanced R by Hadley Wickham on 2021-01-11, to the R4DS Book Club, cohort 3. Join the conversation at ...",https://i.ytimg.com/vi/WWnJ5Cl-aTE/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
LCaqvuv3JNg,2021-04-15T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 24: Improving performance (2021-04-12) (advr04),"Stephen Holsenbeck presents Chapter 24 (""Improving performance"") from Advanced R by Hadley Wickham on 2021-04-12, to the R4DSCommunity Book Club ...",https://i.ytimg.com/vi/LCaqvuv3JNg/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
P7zrweXItKY,2019-12-27T00:00:00Z,UCX89y37WeuZ5khq5unx3qJw,R Programming - Types of Variable,"You have a chance to increase your skills on new technology, Here I'm presenting R language knowledge. In this tutorial you may learn basic knowledge of data ...",https://i.ytimg.com/vi/P7zrweXItKY/default.jpg,Future Science,NA,NA,NA,NA,NA,NA
qtUgKhw39Yo,2021-04-26T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Ch 4: Subsetting (2021-04-13) (advr05),"Kaytee Flick presents Chapter 4 (""Subsetting "") from Advanced R by Hadley Wickham on 2021-04-13, to the R4DS Book Club (cohort 5). Join the conversation at ...",https://i.ytimg.com/vi/qtUgKhw39Yo/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
P7zrweXItKY,2019-12-27T00:00:00Z,UCX89y37WeuZ5khq5unx3qJw,R Programming - Types of Variable,"You have a chance to increase your skills on new technology, Here I'm presenting R language knowledge. In this tutorial you may learn basic knowledge of data ...",https://i.ytimg.com/vi/P7zrweXItKY/default.jpg,Future Science,NA,NA,NA,NA,NA,NA
qtUgKhw39Yo,2021-04-26T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Ch 4: Subsetting (2021-04-13) (advr05),"Kaytee Flick presents Chapter 4 (""Subsetting "") from Advanced R by Hadley Wickham on 2021-04-13, to the R4DS Book Club (cohort 5). Join the conversation at ...",https://i.ytimg.com/vi/qtUgKhw39Yo/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
lKQJ_wfzJPI,2013-05-14T00:00:00Z,UCBBwy_xvVsM5iLB5dJZDqog,20130513 MLDM Monday WarmUp --- Advanced R,NA,https://i.ytimg.com/vi/lKQJ_wfzJPI/default.jpg,TW use-R,NA,NA,NA,NA,NA,NA
hPjaOdprgow,2020-06-27T00:00:00Z,UCCaChdLMTYMxyawR_Qf-kYA,Advanced R Book Club: Chapter 14: R6 (2020-06-25) (advr01),"Tyler Grant Smith presenting Chapter 14 (R6) from Hadley Wickham's book, ""Advanced R (2nd Edition)"" on June 26, 2020, to the R4DS Book Club. Join the ...",https://i.ytimg.com/vi/hPjaOdprgow/default.jpg,R4DS Online Learning Community,NA,NA,NA,NA,NA,NA
l_C5TayuBes,2020-08-05T00:00:00Z,UCKwktLYYilL6nEnksseojRA,Stock Analysis Tutorial - Advanced Beginner R Programming - Charting with ggplot2 (Part 5),"This is a beginner data science tutorial where we will build an interactive stock analysis dashboard using RStudio, the R programming language, and the 'Shiny' ...",https://i.ytimg.com/vi/l_C5TayuBes/default.jpg,Matt C137,NA,NA,NA,NA,NA,NA
WB7zrxaCx6g,2020-04-23T00:00:00Z,UCwgcmcn_iifLGs_38JIF6kw,R Tutorial - Advanced Line Graphs with ggplot in RStudio - YOY!,In this video tutorial we will show you exactly how to make enhanced and advanced line graphs that include a YOY (Year Over Year) graph. We will use the ...,https://i.ytimg.com/vi/WB7zrxaCx6g/default.jpg,Tech Know How,NA,NA,NA,NA,NA,NA
